26	3335	2016	1500000	10134211
14	3335	2020	2000000	10134211
14	186	2012	1800000	10134212
2	186	2014	1800000	10134212
17	186	2017	1500000	10134212
25	1938	2015	1800000	10134213
28	842	2010	1500000	10134214
2	842	2014	1800000	10134214
1	842	2017	1500000	10134214
10	3400	2013	1500000	10134215
19	3400	2015	2000000	10134215
20	3400	2016	1800000	10134215
10	3400	2017	1800000	10134215
20	3400	2019	1800000	10134215
22	3567	2015	2000000	10134216
2	700	2012	2000000	10134217
10	4076	2012	1500000	10134218
21	4076	2020	1500000	10134218
23	1505	2010	1800000	10134219
13	1505	2014	1500000	10134219
25	1505	2016	2000000	10134219
5	131	2011	1500000	10134220
11	53	2010	1500000	10134221
29	53	2017	1800000	10134221
3	53	2019	1200000	10134221
20	2602	2015	1500000	10134222
2	2602	2018	1000000	10134222
2	2602	2019	1200000	10134222
24	3618	2012	1500000	10134223
5	3007	2012	1500000	10134224
22	3007	2017	2000000	10134224
11	2364	2012	1500000	10134225
17	2109	2019	1500000	10134226
4	728	2011	1500000	10134227
18	728	2018	1000000	10134227
24	728	2020	1800000	10134227
24	728	2013	1800000	10134227
13	728	2016	1800000	10134227
6	2911	2010	1500000	10134228
7	2911	2011	1800000	10134228
23	2911	2013	1800000	10134228
8	1820	2010	2000000	10134229
28	1820	2013	2000000	10134229
29	1820	2016	1500000	10134229
19	1820	2020	2000000	10134229
15	579	2016	1500000	10134230
4	579	2020	1500000	10134230
4	3066	2020	1500000	10134231
25	214	2017	1800000	10134232
13	1779	2016	1800000	10134233
1	1779	2017	1500000	10134233
22	1779	2020	1800000	10134233
12	21	2013	2000000	10134235
6	21	2017	2000000	10134235
13	1935	2014	1500000	10134236
25	3256	2012	1800000	10134237
23	3256	2019	1200000	10134237
22	2427	2019	1800000	10134238
18	2446	2010	1500000	10134239
27	2446	2012	1500000	10134239
14	2446	2017	1800000	10134239
30	2168	2018	1000000	10134240
3	909	2010	1500000	10134241
13	817	2017	1500000	10134242
19	817	2019	1200000	10134242
19	1847	2013	1800000	10134243
15	1847	2017	1500000	10134243
11	1847	2019	1200000	10134243
16	3617	2013	2000000	10134244
3	3617	2015	1800000	10134244
24	1940	2014	1500000	10134246
21	1940	2016	1500000	10134246
5	1940	2018	1000000	10134246
5	3305	2013	1800000	10134247
26	3305	2017	1800000	10134247
2	2724	2017	2000000	10134248
7	1902	2020	1500000	10134249
25	1907	2011	2000000	10134250
8	1907	2017	2000000	10134250
2	1907	2018	1000000	10134250
9	1862	2011	1800000	10134251
26	1862	2013	2000000	10134251
29	1862	2015	2000000	10134251
27	1862	2017	2000000	10134251
13	1862	2018	1000000	10134251
16	408	2010	2000000	10134252
15	408	2011	1800000	10134252
2	408	2015	1800000	10134252
5	408	2017	2000000	10134252
22	408	2019	1800000	10134252
3	1822	2016	2000000	10134253
29	1822	2017	1800000	10134253
4	1822	2018	1500000	10134253
5	2454	2015	2000000	10134254
21	2454	2018	1200000	10134254
26	1087	2011	1500000	10134255
17	1087	2013	2000000	10134255
3	1087	2014	2000000	10134255
7	1087	2019	1800000	10134255
9	1087	2020	1800000	10134255
2	1757	2015	1800000	10134256
12	1963	2016	1800000	10134258
15	1963	2017	1500000	10134258
29	1963	2018	1200000	10134258
18	1963	2020	1500000	10134258
29	2474	2013	2000000	10134259
24	2474	2020	1800000	10134259
23	2104	2018	1000000	10134260
27	300	2010	2000000	10134261
8	300	2013	2000000	10134261
15	300	2015	1500000	10134261
10	300	2017	1800000	10134261
11	1722	2019	1200000	10134262
11	386	2015	1500000	10134263
4	386	2018	1500000	10134263
12	1436	2014	2000000	10134264
20	1436	2017	1500000	10134264
3	466	2010	1500000	10134265
1	466	2014	1800000	10134265
18	466	2019	1800000	10134265
11	987	2010	1500000	10134266
20	987	2016	1800000	10134266
17	184	2013	2000000	10134267
23	184	2014	1800000	10134267
25	184	2020	1800000	10134267
4	2435	2011	1500000	10134268
29	2435	2012	1800000	10134268
25	2435	2014	1800000	10134268
17	2435	2018	1500000	10134268
4	86	2020	1500000	10134269
28	3107	2015	2000000	10134270
14	3107	2016	1500000	10134270
6	3107	2019	1800000	10134270
7	221	2012	2000000	10134271
23	221	2013	1800000	10134271
30	221	2014	1500000	10134271
29	221	2017	1800000	10134271
26	1661	2010	1800000	10134272
2	1661	2015	1800000	10134272
22	1661	2016	2000000	10134272
12	1661	2017	2000000	10134272
27	3651	2020	1800000	10134273
10	1914	2014	2000000	10134274
2	1914	2015	1800000	10134274
2	1914	2017	2000000	10134274
18	1914	2019	1800000	10134274
27	709	2014	1500000	10134275
7	709	2018	1000000	10134275
28	2047	2013	2000000	10134276
2	2047	2014	1800000	10134276
6	2047	2015	1800000	10134276
19	2047	2020	2000000	10134276
17	16	2016	2000000	10134277
28	16	2018	1500000	10134277
18	3273	2015	1500000	10134278
20	3273	2016	1800000	10134278
30	1417	2011	2000000	10134279
5	1417	2012	1500000	10134279
19	1417	2014	1500000	10134279
8	1417	2019	1800000	10134279
27	1925	2018	1000000	10134281
25	1925	2020	1800000	10134281
5	1925	2012	1500000	10134281
13	1925	2013	1800000	10134281
28	2112	2011	1500000	10134283
13	2112	2012	1800000	10134283
29	2112	2014	2000000	10134283
9	2112	2019	1200000	10134283
5	2627	2016	1800000	10134284
4	2458	2011	1500000	10134285
24	2458	2015	1800000	10134285
3	2458	2017	1800000	10134285
4	2458	2018	1500000	10134285
14	2458	2019	1500000	10134285
4	2435	2011	1500000	10134286
29	2435	2012	1800000	10134286
25	2435	2014	1800000	10134286
17	2435	2018	1500000	10134286
13	264	2011	1500000	10134287
24	264	2013	1800000	10134287
2	264	2014	1800000	10134287
2	264	2017	2000000	10134287
15	264	2018	1500000	10134287
28	3984	2010	1500000	10134289
1	3984	2013	2000000	10134289
6	3984	2017	2000000	10134289
6	694	2013	1800000	10134290
30	694	2016	1500000	10134290
25	694	2020	1800000	10134290
20	701	2014	1500000	10134291
8	3090	2012	1800000	10134292
30	3090	2019	1500000	10134292
16	2776	2012	2000000	10134294
15	2776	2019	1800000	10134294
9	3320	2011	1800000	10134295
12	3320	2012	2000000	10134295
27	3320	2013	1500000	10134295
15	3320	2015	1500000	10134295
1	3320	2018	1200000	10134295
24	1964	2010	1500000	10134296
10	1964	2020	1800000	10134296
30	1964	2017	1800000	10134296
26	1964	2018	1000000	10134296
8	1964	2016	1800000	10134296
9	799	2012	1500000	10134297
8	3090	2012	1800000	10134298
30	3090	2019	1500000	10134298
7	729	2010	2000000	10134299
22	729	2015	2000000	10134299
15	729	2016	1500000	10134299
2	2724	2017	2000000	10134300
4	1290	2015	2000000	10134301
23	1290	2018	1000000	10134301
6	1290	2020	1800000	10134301
7	2532	2012	2000000	10134303
3	2532	2013	2000000	10134303
13	2532	2016	1800000	10134303
16	2532	2019	1500000	10134303
24	261	2011	2000000	10134304
29	2216	2015	2000000	10134305
27	2216	2017	2000000	10134305
23	2216	2020	1500000	10134305
22	3958	2016	2000000	10134306
26	115	2010	1800000	10134307
29	115	2013	2000000	10134307
25	3350	2010	1500000	10134308
15	3350	2012	1800000	10134308
14	3350	2015	2000000	10134308
16	2591	2018	1500000	10134309
14	2591	2020	2000000	10134309
25	1740	2010	1500000	10134310
28	1740	2017	1500000	10134310
18	1740	2014	1500000	10134310
3	1740	2015	1800000	10134310
16	1740	2016	1500000	10134310
26	3843	2010	1800000	10134311
21	3843	2013	1500000	10134311
28	3843	2015	2000000	10134311
6	2785	2015	1800000	10134314
28	2785	2017	1500000	10134314
14	1112	2014	1800000	10134315
10	1112	2016	2000000	10134315
15	1112	2020	1800000	10134315
14	1767	2011	2000000	10134316
26	1767	2013	2000000	10134316
20	1767	2018	1200000	10134316
28	1249	2010	1500000	10134317
23	1249	2012	2000000	10134317
2	1249	2015	1800000	10134317
25	1249	2018	1000000	10134317
26	2620	2010	1800000	10134318
3	2620	2012	1800000	10134318
1	2620	2019	1200000	10134318
27	852	2011	1800000	10134319
23	852	2015	1800000	10134319
28	852	2017	1500000	10134319
4	1679	2012	1800000	10134320
4	1679	2018	1500000	10134320
10	1679	2015	1500000	10134320
20	30	2016	1800000	10134321
18	378	2012	2000000	10134322
28	378	2020	1500000	10134322
1	378	2017	1500000	10134322
18	3619	2016	1500000	10134324
11	3619	2017	1500000	10134324
9	3830	2011	1800000	10134325
21	3830	2012	1800000	10134325
24	3830	2015	1800000	10134325
23	3024	2013	1800000	10134326
11	3024	2014	1800000	10134326
24	3024	2018	1000000	10134326
16	2205	2010	2000000	10134327
24	2205	2012	1500000	10134327
11	2205	2014	1800000	10134327
2	2205	2015	1800000	10134327
24	2205	2018	1000000	10134327
8	2205	2020	1500000	10134327
11	2501	2010	1500000	10134328
30	2501	2011	2000000	10134328
23	2501	2019	1200000	10134328
15	2501	2012	1800000	10134328
12	2542	2012	2000000	10134329
25	2542	2017	1800000	10134329
7	3926	2013	1500000	10134330
15	3926	2014	1500000	10134330
30	3926	2018	1000000	10134330
19	3926	2015	2000000	10134330
13	3926	2016	1800000	10134330
3	2429	2012	1800000	10134331
2	2429	2013	1500000	10134331
13	2429	2015	1800000	10134331
27	2429	2016	1500000	10134331
4	2363	2010	2000000	10134333
26	2363	2011	1500000	10134333
4	2363	2012	1800000	10134333
23	2363	2017	1500000	10134333
17	2012	2011	1800000	10134334
30	2012	2012	2000000	10134334
10	2012	2014	2000000	10134334
29	2012	2015	2000000	10134334
9	2012	2018	1200000	10134334
29	2635	2012	1800000	10134336
2	3002	2012	2000000	10134337
18	3002	2014	1500000	10134337
22	3002	2018	1000000	10134337
8	3002	2017	2000000	10134337
11	3052	2011	2000000	10134338
13	3052	2012	1800000	10134338
22	3115	2015	2000000	10134339
20	3115	2020	1800000	10134339
9	3596	2012	1500000	10134340
24	3596	2018	1000000	10134340
12	1378	2012	2000000	10134341
27	1378	2017	2000000	10134341
18	917	2010	1500000	10134342
29	917	2013	2000000	10134342
8	917	2020	1500000	10134342
23	3548	2011	1800000	10134343
17	3548	2016	2000000	10134343
25	65	2011	2000000	10134345
25	65	2014	1800000	10134345
6	2266	2016	1800000	10134346
27	3457	2011	1800000	10134347
10	3457	2017	1800000	10134347
8	3457	2018	1200000	10134347
30	452	2011	2000000	10134348
21	3904	2016	1500000	10134349
15	2823	2010	2000000	10134351
15	2823	2011	1800000	10134351
7	2823	2013	1500000	10134351
24	2823	2017	1500000	10134351
10	4076	2012	1500000	10134352
21	4076	2020	1500000	10134352
8	3606	2018	1200000	10134353
2	3606	2019	1200000	10134353
13	2296	2010	1800000	10134355
16	2296	2012	2000000	10134355
5	2296	2017	2000000	10134355
19	1254	2019	1200000	10134356
9	1522	2011	1800000	10134357
16	1522	2012	2000000	10134357
7	1522	2014	1800000	10134357
7	1522	2017	1800000	10134357
14	1522	2019	1500000	10134357
9	1855	2013	1800000	10134358
14	2164	2010	1500000	10134359
15	2164	2011	1800000	10134359
7	2164	2016	2000000	10134359
6	2164	2020	1800000	10134359
11	2164	2013	1800000	10134359
18	3586	2018	1000000	10134360
7	3586	2014	1800000	10134360
12	955	2011	1800000	10134361
5	955	2012	1500000	10134361
25	955	2013	2000000	10134361
2	955	2018	1000000	10134361
2	955	2020	1500000	10134361
6	1033	2011	1800000	10134362
15	1033	2018	1500000	10134362
5	1483	2012	1500000	10134363
7	1483	2013	1500000	10134363
8	1483	2014	2000000	10134363
3	1483	2018	1000000	10134363
30	2775	2012	2000000	10134365
26	2778	2013	2000000	10134366
23	2778	2017	1500000	10134366
21	3904	2016	1500000	10134367
4	99	2011	1500000	10134368
30	99	2012	2000000	10134368
4	99	2014	1800000	10134368
30	99	2015	1500000	10134368
25	64	2012	1800000	10134369
19	64	2017	1800000	10134369
18	64	2014	1500000	10134369
24	254	2013	1800000	10134370
11	254	2014	1800000	10134370
21	254	2016	1500000	10134370
24	254	2020	1800000	10134370
21	3047	2010	1500000	10134371
8	3047	2011	1800000	10134371
24	3047	2012	1500000	10134371
13	2196	2010	1800000	10134372
19	2196	2011	1500000	10134372
25	2196	2012	1800000	10134372
15	2196	2020	1800000	10134372
15	3679	2012	1800000	10134373
1	3679	2013	2000000	10134373
9	3679	2014	1800000	10134373
27	26	2011	1800000	10134374
10	26	2013	1500000	10134374
10	26	2020	1800000	10134374
11	2519	2012	1500000	10134375
19	2519	2015	2000000	10134375
20	2519	2018	1200000	10134375
28	3734	2010	1500000	10134376
19	3734	2012	1500000	10134376
21	2666	2011	1800000	10134377
17	1597	2015	2000000	10134378
15	1597	2016	1500000	10134378
4	1901	2017	1500000	10134379
14	1901	2018	1000000	10134379
3	1901	2019	1200000	10134379
2	3661	2010	2000000	10134380
11	3661	2013	1800000	10134380
18	3661	2017	2000000	10134380
23	3661	2020	1500000	10134380
4	3458	2014	1800000	10134382
28	3458	2015	2000000	10134382
14	3458	2018	1000000	10134382
20	2979	2013	1500000	10134383
19	2979	2014	1500000	10134383
9	2979	2016	1500000	10134383
23	1365	2012	2000000	10134384
7	1365	2017	1800000	10134384
30	1365	2018	1000000	10134384
6	1365	2019	1800000	10134384
11	1066	2016	1500000	10134385
21	1066	2020	1500000	10134385
19	1066	2017	1800000	10134385
9	1188	2010	1800000	10134386
22	1188	2011	1800000	10134386
18	1188	2013	1800000	10134386
24	1964	2010	1500000	10134388
10	1964	2020	1800000	10134388
30	1964	2017	1800000	10134388
26	1964	2018	1000000	10134388
8	1964	2016	1800000	10134388
11	2688	2016	1500000	10134389
3	2688	2018	1000000	10134389
15	2156	2012	1800000	10134390
24	232	2010	1500000	10134391
17	232	2014	2000000	10134391
12	232	2017	2000000	10134391
25	232	2018	1000000	10134391
6	232	2019	1800000	10134391
17	1103	2014	2000000	10134392
19	3349	2013	1800000	10134393
13	3349	2015	1800000	10134393
15	3349	2018	1500000	10134393
24	672	2011	2000000	10134394
16	2648	2018	1500000	10134395
30	2919	2013	1800000	10134396
5	2919	2019	1500000	10134396
19	295	2010	2000000	10134397
20	295	2020	1800000	10134397
29	992	2020	2000000	10134398
19	3408	2010	2000000	10134399
30	3882	2013	1800000	10134400
8	3882	2018	1200000	10134400
20	3882	2020	1800000	10134400
22	1124	2015	2000000	10134401
15	777	2012	1800000	10134402
26	777	2020	1500000	10134402
27	2745	2013	1500000	10134403
12	2745	2016	1800000	10134403
27	2745	2017	2000000	10134403
21	2745	2020	1500000	10134403
2	2657	2010	2000000	10134404
16	2657	2017	1800000	10134404
20	2169	2012	1500000	10134405
23	2169	2013	1800000	10134405
11	1144	2013	1800000	10134406
3	1144	2018	1000000	10134406
9	3735	2010	1800000	10134407
4	3735	2016	1500000	10134407
5	3481	2013	1800000	10134408
16	2793	2010	2000000	10134409
4	2793	2011	1500000	10134409
20	2793	2016	1800000	10134409
9	2793	2017	1500000	10134409
19	2793	2018	1200000	10134409
7	2793	2020	1500000	10134409
6	3477	2018	1000000	10134410
22	3188	2011	1800000	10134411
30	3188	2012	2000000	10134411
14	3188	2019	1500000	10134411
26	1342	2017	1800000	10134412
26	233	2010	1800000	10134413
6	233	2012	2000000	10134413
15	233	2014	1500000	10134413
30	233	2020	1500000	10134413
6	450	2010	1500000	10134414
27	3283	2017	2000000	10134416
25	552	2011	2000000	10134418
24	552	2014	1500000	10134418
15	3846	2018	1500000	10134419
12	3846	2019	1200000	10134419
9	3846	2016	1500000	10134419
21	2926	2010	1500000	10134420
13	2926	2012	1800000	10134420
19	2926	2015	2000000	10134420
19	2926	2019	1200000	10134420
22	2926	2020	1800000	10134420
29	1979	2011	2000000	10134421
26	1979	2020	1500000	10134421
3	2872	2015	1800000	10134422
8	1519	2010	2000000	10134423
23	1519	2015	1800000	10134423
24	3942	2010	1500000	10134424
30	3942	2020	1500000	10134424
21	3942	2015	2000000	10134424
2	3942	2017	2000000	10134424
28	4018	2011	1500000	10134426
6	4018	2014	1800000	10134426
21	4018	2016	1500000	10134426
6	2645	2016	1800000	10134427
12	2645	2020	1500000	10134427
2	2308	2011	1800000	10134428
2	2308	2019	1200000	10134428
13	264	2011	1500000	10134429
24	264	2013	1800000	10134429
2	264	2014	1800000	10134429
2	264	2017	2000000	10134429
15	264	2018	1500000	10134429
13	3470	2010	1800000	10134430
4	3470	2013	1500000	10134430
2	3470	2018	1000000	10134430
26	3470	2020	1500000	10134430
2	2238	2012	2000000	10134431
3	2238	2017	1800000	10134431
21	779	2018	1200000	10134433
27	2748	2014	1500000	10134434
20	2748	2017	1500000	10134434
20	2748	2020	1800000	10134434
25	3210	2010	1500000	10134435
12	3210	2011	1800000	10134435
28	3210	2012	1800000	10134435
18	3210	2015	1500000	10134435
7	3210	2016	2000000	10134435
10	3210	2018	1200000	10134435
15	3210	2019	1800000	10134435
25	2224	2013	2000000	10134436
29	2224	2016	1500000	10134436
6	2767	2016	1800000	10134438
25	2767	2017	1800000	10134438
11	4032	2010	1500000	10134439
10	4032	2019	1500000	10134439
24	2598	2014	1500000	10134440
14	2598	2016	1500000	10134440
19	171	2010	2000000	10134441
25	171	2011	2000000	10134441
28	171	2012	1800000	10134441
27	171	2016	1500000	10134441
18	2334	2011	1500000	10134442
19	2334	2014	1500000	10134442
1	2334	2018	1200000	10134442
8	369	2011	1800000	10134443
24	369	2012	1500000	10134443
4	3940	2014	1800000	10134444
2	3940	2016	1800000	10134444
4	3940	2020	1500000	10134444
10	1914	2014	2000000	10134445
2	1914	2015	1800000	10134445
2	1914	2017	2000000	10134445
18	1914	2019	1800000	10134445
22	2457	2012	1800000	10134446
23	2457	2015	1800000	10134446
20	2457	2020	1800000	10134446
2	1223	2010	2000000	10134447
15	1223	2014	1500000	10134447
6	1223	2015	1800000	10134447
21	3159	2014	1800000	10134448
23	2646	2013	1800000	10134449
23	2646	2016	1500000	10134449
18	2646	2020	1500000	10134449
2	1236	2011	1800000	10134450
15	1236	2012	1800000	10134450
1	1236	2016	1500000	10134450
15	1236	2020	1800000	10134450
23	1449	2010	1800000	10134451
5	1449	2013	1800000	10134451
18	1449	2014	1500000	10134451
17	1355	2014	2000000	10134452
16	1355	2019	1500000	10134452
22	3035	2013	1800000	10134453
18	3035	2015	1500000	10134453
5	3035	2016	1800000	10134453
12	3035	2020	1500000	10134453
21	1278	2011	1800000	10134454
19	1278	2018	1200000	10134454
25	1278	2019	1800000	10134454
11	1278	2020	2000000	10134454
13	3502	2010	1800000	10134455
28	3502	2014	2000000	10134455
11	3128	2018	1500000	10134456
16	3128	2019	1500000	10134456
15	3541	2012	1800000	10134457
8	2728	2015	1500000	10134458
15	2728	2016	1500000	10134458
26	477	2019	1800000	10134459
19	867	2012	1500000	10134460
18	867	2014	1500000	10134460
24	867	2015	1800000	10134460
29	867	2018	1200000	10134460
9	867	2019	1200000	10134460
7	867	2020	1500000	10134460
22	138	2014	1800000	10134461
4	138	2019	1800000	10134461
8	449	2014	2000000	10134462
3	449	2018	1000000	10134462
27	1810	2020	1800000	10134463
7	1810	2016	2000000	10134463
30	1810	2015	1500000	10134463
5	1492	2010	1500000	10134464
21	1492	2016	1500000	10134464
20	1492	2017	1500000	10134464
6	1492	2018	1000000	10134464
11	1492	2020	2000000	10134464
4	3940	2014	1800000	10134465
2	3940	2016	1800000	10134465
4	3940	2020	1500000	10134465
6	2767	2016	1800000	10134466
25	2767	2017	1800000	10134466
28	2122	2011	1500000	10134467
22	4075	2011	1800000	10134468
21	4075	2014	1800000	10134468
28	4075	2016	1800000	10134468
5	2277	2015	2000000	10134469
15	2277	2017	1500000	10134469
14	2277	2019	1500000	10134469
21	2913	2011	1800000	10134470
22	2913	2015	2000000	10134470
27	3913	2012	1500000	10134471
10	3913	2016	2000000	10134471
7	3584	2016	2000000	10134472
17	3791	2015	2000000	10134473
22	3899	2012	1800000	10134474
23	3899	2015	1800000	10134474
8	1968	2012	1800000	10134475
28	1968	2018	1500000	10134475
27	1968	2019	1200000	10134475
22	3514	2011	1800000	10134476
20	3971	2012	1500000	10134477
10	504	2010	1500000	10134478
9	504	2016	1500000	10134478
6	1730	2010	1500000	10134479
14	1730	2011	2000000	10134479
22	1730	2012	1800000	10134479
2	1730	2013	1500000	10134479
19	1730	2017	1800000	10134479
2	191	2010	2000000	10134480
15	191	2011	1800000	10134480
7	191	2012	2000000	10134480
9	191	2013	1800000	10134480
3	191	2020	2000000	10134480
15	191	2014	1500000	10134480
28	191	2017	1500000	10134480
15	3460	2010	2000000	10134481
12	3460	2018	1500000	10134481
9	2190	2011	1800000	10134482
21	2190	2020	1500000	10134482
7	2295	2014	1800000	10134483
28	2295	2015	2000000	10134483
10	2295	2016	2000000	10134483
27	2295	2018	1000000	10134483
21	3292	2013	1500000	10134484
7	3292	2016	2000000	10134484
2	3292	2018	1000000	10134484
2	3292	2020	1500000	10134484
8	952	2013	2000000	10134485
11	247	2020	2000000	10134487
17	247	2014	2000000	10134487
8	247	2015	1500000	10134487
3	4104	2011	1500000	10134488
15	4104	2015	1500000	10134488
23	4104	2020	1500000	10134488
13	3743	2018	1000000	10134489
13	4101	2012	1800000	10134490
12	4101	2013	2000000	10134490
19	4101	2014	1500000	10134490
15	3208	2012	1800000	10134491
5	3208	2016	1800000	10134491
5	3208	2018	1000000	10134491
10	623	2014	2000000	10134492
25	623	2020	1800000	10134492
9	799	2012	1500000	10134493
10	2914	2014	2000000	10134494
16	2914	2015	2000000	10134494
10	2914	2020	1800000	10134494
5	2544	2011	1500000	10134495
3	2544	2012	1800000	10134495
4	2544	2015	2000000	10134495
12	3538	2011	1800000	10134496
7	3538	2020	1500000	10134496
9	3538	2014	1800000	10134496
19	3538	2017	1800000	10134496
21	2402	2013	1500000	10134497
30	2011	2018	1000000	10134498
29	2011	2020	2000000	10134498
12	288	2019	1200000	10134499
13	3318	2020	1500000	11130000
22	1686	2010	1800000	11130001
21	1686	2014	1800000	11130001
8	952	2013	2000000	11130002
27	881	2017	2000000	11130003
30	881	2019	1500000	11130003
8	215	2019	1800000	11130004
29	1961	2010	2000000	11130005
22	1961	2015	2000000	11130005
25	1961	2016	2000000	11130005
20	1961	2017	1500000	11130005
30	329	2011	2000000	11130006
4	329	2015	2000000	11130006
18	329	2016	1500000	11130006
6	329	2017	2000000	11130006
14	2754	2019	1500000	11130007
13	367	2010	1800000	11130008
17	367	2016	2000000	11130008
22	367	2017	2000000	11130008
6	1301	2013	1800000	11130009
12	1301	2014	2000000	11130009
13	1301	2018	1000000	11130009
10	1301	2020	1800000	11130009
29	1979	2011	2000000	11130010
26	1979	2020	1500000	11130010
11	2495	2012	1500000	11130011
13	2495	2016	1800000	11130011
26	2495	2017	1800000	11130011
22	1657	2012	1800000	11130012
9	1657	2020	1800000	11130012
17	2109	2019	1500000	11130014
6	1551	2014	1800000	11130015
6	1551	2017	2000000	11130015
21	1551	2020	1500000	11130015
19	571	2020	2000000	11130016
22	571	2013	1800000	11130016
17	571	2014	2000000	11130016
23	571	2019	1200000	11130016
12	3997	2017	2000000	11130017
14	3997	2019	1500000	11130017
21	3997	2020	1500000	11130017
8	2583	2010	2000000	11130018
25	2707	2012	1800000	11130019
5	2707	2018	1000000	11130019
4	2707	2020	1500000	11130019
5	2186	2012	1500000	11130020
20	2186	2016	1800000	11130020
2	2493	2010	2000000	11130021
22	2493	2012	1800000	11130021
24	2493	2015	1800000	11130021
1	2493	2017	1500000	11130021
9	2493	2019	1200000	11130021
18	1917	2011	1500000	11130022
27	1917	2018	1000000	11130022
1	785	2011	2000000	11130023
4	785	2012	1800000	11130023
11	785	2014	1800000	11130023
16	785	2019	1500000	11130023
5	785	2018	1000000	11130023
11	2213	2010	1500000	11130024
2	2213	2013	1500000	11130024
4	2213	2014	1800000	11130024
25	2213	2015	1800000	11130024
26	233	2010	1800000	11130025
6	233	2012	2000000	11130025
15	233	2014	1500000	11130025
30	233	2020	1500000	11130025
18	2179	2019	1800000	11130026
10	1383	2012	1500000	11130027
12	1383	2019	1200000	11130027
19	3763	2014	1500000	11130028
22	3763	2016	2000000	11130028
21	3763	2019	1800000	11130028
2	1999	2017	2000000	11130029
29	622	2010	2000000	11130030
28	622	2020	1500000	11130030
10	1831	2011	1800000	11130031
4	1831	2012	1800000	11130031
4	1831	2017	1500000	11130031
10	528	2010	1500000	11130032
6	528	2011	1800000	11130032
21	528	2017	2000000	11130032
28	528	2018	1500000	11130032
12	3064	2013	2000000	11130033
21	3064	2017	2000000	11130033
1	2840	2011	2000000	11130034
5	2955	2011	1500000	11130035
26	2955	2013	2000000	11130035
6	2955	2018	1000000	11130035
14	886	2018	1000000	11130036
28	886	2014	2000000	11130036
29	886	2015	2000000	11130036
22	1410	2015	2000000	11130037
18	1410	2017	2000000	11130037
14	1760	2010	1500000	11130038
6	1760	2011	1800000	11130038
18	1760	2019	1800000	11130038
8	4078	2010	2000000	11130039
25	4078	2016	2000000	11130039
7	4078	2019	1800000	11130039
3	4078	2020	2000000	11130039
4	2089	2010	2000000	11130040
5	2089	2015	2000000	11130040
14	2089	2016	1500000	11130040
7	2089	2018	1000000	11130040
12	2301	2012	2000000	11130041
17	2301	2019	1500000	11130041
15	2456	2018	1500000	11130042
13	2846	2010	1800000	11130043
27	2846	2012	1500000	11130043
8	2846	2015	1500000	11130043
8	2846	2020	1500000	11130043
22	291	2012	1800000	11130044
6	291	2017	2000000	11130044
2	291	2019	1200000	11130044
26	2563	2010	1800000	11130045
10	2563	2014	2000000	11130045
14	2563	2016	1500000	11130045
7	2563	2019	1800000	11130045
14	2782	2015	2000000	11130046
20	2782	2019	1800000	11130046
17	3791	2015	2000000	11130047
1	2052	2010	1800000	11130048
22	2052	2018	1000000	11130048
9	2052	2019	1200000	11130048
17	1103	2014	2000000	11130049
6	2182	2015	1800000	11130050
30	2182	2018	1000000	11130050
25	2182	2019	1800000	11130050
11	2080	2014	1800000	11130051
2	2080	2018	1000000	11130051
23	2508	2013	1800000	11130052
13	1497	2011	1500000	11130053
8	1497	2012	1800000	11130053
6	1497	2014	1800000	11130053
27	2668	2014	1500000	11130054
27	2668	2017	2000000	11130054
9	840	2013	1800000	11130055
7	1233	2010	2000000	11130056
11	1233	2016	1500000	11130056
20	1667	2012	1500000	11130057
28	1667	2014	2000000	11130057
1	1667	2016	1500000	11130057
8	1667	2018	1200000	11130057
23	1585	2012	2000000	11130058
23	1585	2014	1800000	11130058
22	1585	2016	2000000	11130058
7	3926	2013	1500000	11130059
15	3926	2014	1500000	11130059
30	3926	2018	1000000	11130059
19	3926	2015	2000000	11130059
13	3926	2016	1800000	11130059
7	2263	2012	2000000	11130061
10	2263	2013	1500000	11130061
23	2263	2016	1500000	11130061
22	2263	2017	2000000	11130061
9	2028	2011	1800000	11130062
1	2028	2013	2000000	11130062
1	2028	2018	1200000	11130062
1	1213	2016	1500000	11130063
16	1213	2020	1500000	11130063
30	452	2011	2000000	11130064
10	100	2011	1800000	11130065
5	100	2012	1500000	11130065
13	3496	2011	1500000	11130066
14	3496	2015	2000000	11130066
27	3496	2020	1800000	11130066
29	3057	2015	2000000	11130067
25	3057	2020	1800000	11130067
17	3057	2017	1500000	11130067
27	3363	2017	2000000	11130068
6	3363	2019	1800000	11130068
2	22	2012	2000000	11130069
25	22	2013	2000000	11130069
6	22	2015	1800000	11130069
3	22	2016	2000000	11130069
18	2060	2011	1500000	11130070
6	2060	2014	1800000	11130070
23	2060	2015	1800000	11130070
3	2060	2018	1000000	11130070
13	2060	2020	1500000	11130070
3	76	2013	2000000	11130071
8	76	2018	1200000	11130071
30	76	2019	1500000	11130071
24	3992	2011	2000000	11130072
16	3992	2015	2000000	11130072
6	4038	2012	2000000	11130073
24	4038	2015	1800000	11130073
24	3630	2010	1500000	11130074
14	3630	2012	1800000	11130074
21	3630	2013	1500000	11130074
24	3630	2014	1500000	11130074
18	2933	2011	1500000	11130075
21	539	2014	1800000	11130076
27	539	2016	1500000	11130076
24	539	2017	1500000	11130076
21	2817	2010	1500000	11130077
23	2817	2011	1800000	11130077
